source,type,target,sType,tType
https://catalogue.cioosatlantic.ca/dataset/1534e6ca-e607-4bcd-8b97-fcf02816f5a3,creator,https://gleaner.io/xid/genid/cggj4ajk59mc73f1orjg,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/1534e6ca-e607-4bcd-8b97-fcf02816f5a3,creator,https://gleaner.io/xid/genid/cggj4ajk59mc73f1orkg,Dataset,Person
https://catalogue.cioosatlantic.ca/dataset/1534e6ca-e607-4bcd-8b97-fcf02816f5a3,creator,https://gleaner.io/xid/genid/cggj4ajk59mc73f1ork0,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_2834622b-33c4-4108-bf13-2e295473b4eb1.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_2834622b-33c4-4108-bf13-2e295473b4eb1.jsonld,creator,https://gleaner.io/xid/genid/cggj39bk59mc73f1jjig,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_2834622b-33c4-4108-bf13-2e295473b4eb1.jsonld,creator,https://gleaner.io/xid/genid/cggj39bk59mc73f1jjgg,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_2834622b-33c4-4108-bf13-2e295473b4eb1.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,publisher,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5h0,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,creator,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5f0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,creator,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5c0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,creator,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5bg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,creator,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5g0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,creator,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5fg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,creator,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5gg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,creator,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5eg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,creator,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5dg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,creator,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5e0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,creator,https://gleaner.io/xid/genid/cggj3j3k59mc73f1l5cg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/d01b7c19-a9aa-4a96-8262-0e33827db2b4.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/d01b7c19-a9aa-4a96-8262-0e33827db2b4.jsonld,creator,https://gleaner.io/xid/genid/cggj3m3k59mc73f1lk60,Dataset,Organization
https://catalogue.cioos.ca/dataset/d01b7c19-a9aa-4a96-8262-0e33827db2b4.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ed96b2b9-f2ea-442c-980e-467fcdfaede6.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/ed96b2b9-f2ea-442c-980e-467fcdfaede6.jsonld,creator,https://gleaner.io/xid/genid/cggj3mrk59mc73f1lpgg,Dataset,Organization
https://catalogue.cioos.ca/dataset/ed96b2b9-f2ea-442c-980e-467fcdfaede6.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/a1b3ad61-aea0-4286-8395-85937c4bccfb,publisher,https://gleaner.io/xid/genid/cggj48bk59mc73f1ogu0,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/a1b3ad61-aea0-4286-8395-85937c4bccfb,creator,https://gleaner.io/xid/genid/cggj48bk59mc73f1ogv0,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/a1b3ad61-aea0-4286-8395-85937c4bccfb,creator,https://gleaner.io/xid/genid/cggj48bk59mc73f1oh20,Dataset,Person
https://catalogue.cioosatlantic.ca/dataset/a1b3ad61-aea0-4286-8395-85937c4bccfb,creator,https://gleaner.io/xid/genid/cggj48bk59mc73f1ogtg,Dataset,Organization
https://catalogue.cioos.ca/dataset/a058a42b-da73-4d01-916a-56da6eb5941e.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/a058a42b-da73-4d01-916a-56da6eb5941e.jsonld,creator,https://gleaner.io/xid/genid/cggj4ark59mc73f1ot50,Dataset,Organization
https://catalogue.cioos.ca/dataset/a058a42b-da73-4d01-916a-56da6eb5941e.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/95c09a1a-f603-4290-9d89-0ada6af5a4c7.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/95c09a1a-f603-4290-9d89-0ada6af5a4c7.jsonld,creator,https://gleaner.io/xid/genid/cggj2o3k59mc73f1h160,Dataset,Organization
https://catalogue.cioos.ca/dataset/95c09a1a-f603-4290-9d89-0ada6af5a4c7.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/f9e87f4f-e482-4216-87ce-be5c1a6fdb86.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/f9e87f4f-e482-4216-87ce-be5c1a6fdb86.jsonld,creator,https://gleaner.io/xid/genid/cggj4jrk59mc73f1qbi0,Dataset,Organization
https://catalogue.cioos.ca/dataset/f9e87f4f-e482-4216-87ce-be5c1a6fdb86.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/b02a2e2c-c8e6-4678-927e-620288145dd4.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/b02a2e2c-c8e6-4678-927e-620288145dd4.jsonld,creator,https://gleaner.io/xid/genid/cggj37bk59mc73f1jai0,Dataset,Organization
https://catalogue.cioos.ca/dataset/b02a2e2c-c8e6-4678-927e-620288145dd4.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_4de875ae-0a15-4428-801e-943d0d7b05a4,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_4de875ae-0a15-4428-801e-943d0d7b05a4,creator,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hl9g,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_4de875ae-0a15-4428-801e-943d0d7b05a4,creator,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hl90,Dataset,Person
https://catalogue.ogsl.ca/dataset/ca-cioos_4de875ae-0a15-4428-801e-943d0d7b05a4,creator,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hldg,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_4de875ae-0a15-4428-801e-943d0d7b05a4,creator,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hla0,Dataset,Person
https://catalogue.cioosatlantic.ca/dataset/ca-cioos_a36e40f1-5f5b-4602-b18a-5c4f4b3f2a43,publisher,https://catalogue.cioos.ca/organization/c1eca542-1caf-4604-a2d5-708682e08793,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/ca-cioos_a36e40f1-5f5b-4602-b18a-5c4f4b3f2a43,creator,https://gleaner.io/xid/genid/cggj4gjk59mc73f1pqu0,Dataset,Organization
https://catalogue.cioos.ca/dataset/a6365280-b480-4187-a1ee-5f15276518f2.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/a6365280-b480-4187-a1ee-5f15276518f2.jsonld,creator,https://gleaner.io/xid/genid/cggj4cjk59mc73f1p610,Dataset,Organization
https://catalogue.cioos.ca/dataset/a6365280-b480-4187-a1ee-5f15276518f2.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://iys.hakai.org/dataset/ca-cioos_46fab525-af7a-4164-9192-ae3813263585,publisher,https://gleaner.io/xid/genid/cggj2o3k59mc73f1h13g,Dataset,Organization
https://iys.hakai.org/dataset/ca-cioos_46fab525-af7a-4164-9192-ae3813263585,creator,https://gleaner.io/xid/genid/cggj2o3k59mc73f1h110,Dataset,Person
https://iys.hakai.org/dataset/ca-cioos_46fab525-af7a-4164-9192-ae3813263585,creator,https://gleaner.io/xid/genid/cggj2o3k59mc73f1h10g,Dataset,Person
https://catalogue.cioos.ca/dataset/55ea9b74-85b8-4af2-a640-c10a2da02bdd.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/55ea9b74-85b8-4af2-a640-c10a2da02bdd.jsonld,creator,https://gleaner.io/xid/genid/cggj3ork59mc73f1m4b0,Dataset,Organization
https://catalogue.cioos.ca/dataset/55ea9b74-85b8-4af2-a640-c10a2da02bdd.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ac9fc0c4-adf0-4fea-b114-673ec9de36ba.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/ac9fc0c4-adf0-4fea-b114-673ec9de36ba.jsonld,creator,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hlf0,Dataset,Organization
https://catalogue.cioos.ca/dataset/ac9fc0c4-adf0-4fea-b114-673ec9de36ba.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_41b0137d-6ac0-407d-a550-dd375475b2b01.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_41b0137d-6ac0-407d-a550-dd375475b2b01.jsonld,creator,https://gleaner.io/xid/genid/cggj35bk59mc73f1j0a0,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_41b0137d-6ac0-407d-a550-dd375475b2b01.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/0f71b668-b67b-4418-a5b0-e7135a423607.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/0f71b668-b67b-4418-a5b0-e7135a423607.jsonld,creator,https://gleaner.io/xid/genid/cggj3jrk59mc73f1l97g,Dataset,Organization
https://catalogue.cioos.ca/dataset/0f71b668-b67b-4418-a5b0-e7135a423607.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/e2bd02f1-b265-426c-a992-dc5eddf8bb27.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/e2bd02f1-b265-426c-a992-dc5eddf8bb27.jsonld,creator,https://gleaner.io/xid/genid/cggj483k59mc73f1of80,Dataset,Organization
https://catalogue.cioos.ca/dataset/e2bd02f1-b265-426c-a992-dc5eddf8bb27.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_388df44d-ccee-4209-afba-e62fa5be3a681.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_388df44d-ccee-4209-afba-e62fa5be3a681.jsonld,creator,https://gleaner.io/xid/genid/cggj2ubk59mc73f1hue0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_388df44d-ccee-4209-afba-e62fa5be3a681.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_223a40da-5999-4755-a8f4-cbaee30572781.jsonld,publisher,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijjg,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_223a40da-5999-4755-a8f4-cbaee30572781.jsonld,creator,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijf0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_223a40da-5999-4755-a8f4-cbaee30572781.jsonld,creator,https://gleaner.io/xid/genid/cggj32rk59mc73f1ijig,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_223a40da-5999-4755-a8f4-cbaee30572781.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/f6375929-e4b0-489a-ac69-83f570596bfe.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/f6375929-e4b0-489a-ac69-83f570596bfe.jsonld,creator,https://gleaner.io/xid/genid/cggj3ljk59mc73f1lhu0,Dataset,Organization
https://catalogue.cioos.ca/dataset/f6375929-e4b0-489a-ac69-83f570596bfe.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/c5cd7326-66b6-412a-9ff5-5edb41ba95a9.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/c5cd7326-66b6-412a-9ff5-5edb41ba95a9.jsonld,creator,https://gleaner.io/xid/genid/cggj3vjk59mc73f1n2ug,Dataset,Organization
https://catalogue.cioos.ca/dataset/c5cd7326-66b6-412a-9ff5-5edb41ba95a9.jsonld,provider,https://ogsl.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/14efdf45-aca3-4298-b703-c57acce30a52.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/14efdf45-aca3-4298-b703-c57acce30a52.jsonld,creator,https://gleaner.io/xid/genid/cggj40jk59mc73f1n7r0,Dataset,Organization
https://catalogue.cioos.ca/dataset/14efdf45-aca3-4298-b703-c57acce30a52.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/6d9cc92a-ef21-4e8e-97d1-0aef3e1f694c,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/6d9cc92a-ef21-4e8e-97d1-0aef3e1f694c,creator,https://gleaner.io/xid/genid/cggj47bk59mc73f1ocg0,Dataset,Organization
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,publisher,https://gleaner.io/xid/genid/cggj32jk59mc73f1ii5g,Dataset,Organization
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,publisher,https://gleaner.io/xid/genid/cggj2ork59mc73f1h4sg,Dataset,Organization
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,creator,https://gleaner.io/xid/genid/cggj2ork59mc73f1h4p0,Dataset,Organization
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,creator,https://gleaner.io/xid/genid/cggj2ork59mc73f1h4s0,Dataset,Organization
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,creator,https://gleaner.io/xid/genid/cggj32jk59mc73f1ii50,Dataset,Organization
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,creator,https://gleaner.io/xid/genid/cggj32jk59mc73f1ii40,Dataset,Organization
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,creator,https://gleaner.io/xid/genid/cggj32jk59mc73f1ii4g,Dataset,Person
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,creator,https://gleaner.io/xid/genid/cggj2ork59mc73f1h4rg,Dataset,Person
https://catalogue.cioos.ca/dataset/61f4cc32-0833-406f-80da-b725418239f31.jsonld,provider,https://cioosatlantic.ca/,Dataset,Organization
https://catalogue.cioos.ca/dataset/5374b582-43aa-4ffa-8361-4a0d9f1f6b8e.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/5374b582-43aa-4ffa-8361-4a0d9f1f6b8e.jsonld,creator,https://gleaner.io/xid/genid/cggj373k59mc73f1j8f0,Dataset,Organization
https://catalogue.cioos.ca/dataset/5374b582-43aa-4ffa-8361-4a0d9f1f6b8e.jsonld,provider,https://ogsl.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/24d27bfb-17ac-472f-8356-ce42b956c251.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/24d27bfb-17ac-472f-8356-ce42b956c251.jsonld,creator,https://gleaner.io/xid/genid/cggj41bk59mc73f1naj0,Dataset,Organization
https://catalogue.cioos.ca/dataset/24d27bfb-17ac-472f-8356-ce42b956c251.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,creator,https://gleaner.io/xid/genid/cggj35rk59mc73f1j270,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,creator,https://gleaner.io/xid/genid/cggj35rk59mc73f1j27g,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,creator,https://gleaner.io/xid/genid/cggj35rk59mc73f1j280,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,creator,https://gleaner.io/xid/genid/cggj35rk59mc73f1j26g,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_be36aef9-afcf-40b0-a958-09e26a2156181.jsonld,provider,https://ogsl.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_656b0f87-59b7-440f-949e-84b1580c2b7c.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_656b0f87-59b7-440f-949e-84b1580c2b7c.jsonld,creator,https://gleaner.io/xid/genid/cggj4dbk59mc73f1pakg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_656b0f87-59b7-440f-949e-84b1580c2b7c.jsonld,provider,https://ogsl.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/92efaaae-43e1-40f1-810b-783321a5f2a8.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/92efaaae-43e1-40f1-810b-783321a5f2a8.jsonld,creator,https://gleaner.io/xid/genid/cggj4ark59mc73f1oss0,Dataset,Organization
https://catalogue.cioos.ca/dataset/92efaaae-43e1-40f1-810b-783321a5f2a8.jsonld,provider,https://ogsl.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/e30e7b55-d14b-4b1d-ba92-17779c6c286a.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/e30e7b55-d14b-4b1d-ba92-17779c6c286a.jsonld,creator,https://gleaner.io/xid/genid/cggj4fbk59mc73f1pk40,Dataset,Organization
https://catalogue.cioos.ca/dataset/e30e7b55-d14b-4b1d-ba92-17779c6c286a.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/c2bfaaee-b5af-4264-8cd0-2aeed35e6eab.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/c2bfaaee-b5af-4264-8cd0-2aeed35e6eab.jsonld,creator,https://gleaner.io/xid/genid/cggj3ebk59mc73f1kgag,Dataset,Organization
https://catalogue.cioos.ca/dataset/c2bfaaee-b5af-4264-8cd0-2aeed35e6eab.jsonld,provider,https://ogsl.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/74d97eba-945a-475f-bbc2-eb36d6dfcf81,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/74d97eba-945a-475f-bbc2-eb36d6dfcf81,creator,https://gleaner.io/xid/genid/cggj4ibk59mc73f1q32g,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_5572885f-cde9-4128-b9bb-2444df6520b31.jsonld,publisher,https://gleaner.io/xid/genid/cggj3qbk59mc73f1m9t0,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_5572885f-cde9-4128-b9bb-2444df6520b31.jsonld,creator,https://gleaner.io/xid/genid/cggj3qbk59mc73f1m9s0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_5572885f-cde9-4128-b9bb-2444df6520b31.jsonld,creator,https://gleaner.io/xid/genid/cggj3qbk59mc73f1m9sg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_5572885f-cde9-4128-b9bb-2444df6520b31.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/c2c3e218-7704-48fa-8c18-327a5a88e28e,publisher,https://gleaner.io/xid/genid/cggj38bk59mc73f1jfh0,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/c2c3e218-7704-48fa-8c18-327a5a88e28e,creator,https://gleaner.io/xid/genid/cggj38bk59mc73f1jfg0,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/c2c3e218-7704-48fa-8c18-327a5a88e28e,creator,https://gleaner.io/xid/genid/cggj38bk59mc73f1jffg,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/c2c3e218-7704-48fa-8c18-327a5a88e28e,creator,https://gleaner.io/xid/genid/cggj38bk59mc73f1jff0,Dataset,Person
https://catalogue.cioos.ca/dataset/4b92a797-6d19-4957-95ea-b3346b926897.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/4b92a797-6d19-4957-95ea-b3346b926897.jsonld,creator,https://gleaner.io/xid/genid/cggj2qrk59mc73f1he6g,Dataset,Organization
https://catalogue.cioos.ca/dataset/4b92a797-6d19-4957-95ea-b3346b926897.jsonld,provider,https://ogsl.ca,Dataset,Organization
