source,target,type
https://catalogue.cioos.ca/dataset/ca-cioos_60c0928c-a331-4b81-ba99-789c72aa6e6d.jsonld,https://gleaner.io/xid/genid/cggj2rrk59mc73f1hin0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_60c0928c-a331-4b81-ba99-789c72aa6e6d.jsonld,https://gleaner.io/xid/genid/cggj2rrk59mc73f1himg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_60c0928c-a331-4b81-ba99-789c72aa6e6d.jsonld,https://gleaner.io/xid/genid/cggj2rrk59mc73f1hilg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_60c0928c-a331-4b81-ba99-789c72aa6e6d.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/8068f66e-7adc-40b0-b28f-7a4e59eaeaae.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/8068f66e-7adc-40b0-b28f-7a4e59eaeaae.jsonld,https://gleaner.io/xid/genid/cggj4hjk59mc73f1pvo0,creator
https://catalogue.cioos.ca/dataset/8068f66e-7adc-40b0-b28f-7a4e59eaeaae.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/e940efd3-693b-42c0-a85f-ea75e591722d.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/e940efd3-693b-42c0-a85f-ea75e591722d.jsonld,https://gleaner.io/xid/genid/cggj3vbk59mc73f1n20g,creator
https://catalogue.cioos.ca/dataset/e940efd3-693b-42c0-a85f-ea75e591722d.jsonld,https://gleaner.io/xid/genid/cggj3vbk59mc73f1n1tg,creator
https://catalogue.cioos.ca/dataset/e940efd3-693b-42c0-a85f-ea75e591722d.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/4d2df5ce-dcdf-4c9e-abf1-b0e2c253ad3e.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/4d2df5ce-dcdf-4c9e-abf1-b0e2c253ad3e.jsonld,https://gleaner.io/xid/genid/cggj2sjk59mc73f1hme0,creator
https://catalogue.cioos.ca/dataset/4d2df5ce-dcdf-4c9e-abf1-b0e2c253ad3e.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/45b887ba-5f4a-4bba-b2fd-b21f6667ec4e.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/45b887ba-5f4a-4bba-b2fd-b21f6667ec4e.jsonld,https://gleaner.io/xid/genid/cggj48bk59mc73f1ogp0,creator
https://catalogue.cioos.ca/dataset/45b887ba-5f4a-4bba-b2fd-b21f6667ec4e.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/00b44429-0fc3-4fe3-8933-499a98a21b5b.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/00b44429-0fc3-4fe3-8933-499a98a21b5b.jsonld,https://gleaner.io/xid/genid/cggj3jrk59mc73f1l9cg,creator
https://catalogue.cioos.ca/dataset/00b44429-0fc3-4fe3-8933-499a98a21b5b.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/72ce6691-5b35-4ac6-9eb0-74423fc4821e.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/72ce6691-5b35-4ac6-9eb0-74423fc4821e.jsonld,https://gleaner.io/xid/genid/cggj313k59mc73f1iccg,creator
https://catalogue.cioos.ca/dataset/72ce6691-5b35-4ac6-9eb0-74423fc4821e.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/fb1009b1-2254-450c-aaf3-99420f7dc10c1.jsonld,https://gleaner.io/xid/genid/cggj41bk59mc73f1nb80,publisher
https://catalogue.cioos.ca/dataset/fb1009b1-2254-450c-aaf3-99420f7dc10c1.jsonld,https://gleaner.io/xid/genid/cggj3rbk59mc73f1mfl0,publisher
https://catalogue.cioos.ca/dataset/fb1009b1-2254-450c-aaf3-99420f7dc10c1.jsonld,https://gleaner.io/xid/genid/cggj3rbk59mc73f1mfk0,creator
https://catalogue.cioos.ca/dataset/fb1009b1-2254-450c-aaf3-99420f7dc10c1.jsonld,https://gleaner.io/xid/genid/cggj3rbk59mc73f1mfkg,creator
https://catalogue.cioos.ca/dataset/fb1009b1-2254-450c-aaf3-99420f7dc10c1.jsonld,https://gleaner.io/xid/genid/cggj41bk59mc73f1nbbg,creator
https://catalogue.cioos.ca/dataset/fb1009b1-2254-450c-aaf3-99420f7dc10c1.jsonld,https://gleaner.io/xid/genid/cggj41bk59mc73f1nb90,creator
https://catalogue.cioos.ca/dataset/fb1009b1-2254-450c-aaf3-99420f7dc10c1.jsonld,https://gleaner.io/xid/genid/cggj3rbk59mc73f1mfhg,creator
https://catalogue.cioos.ca/dataset/fb1009b1-2254-450c-aaf3-99420f7dc10c1.jsonld,https://gleaner.io/xid/genid/cggj41bk59mc73f1nb9g,creator
https://catalogue.cioos.ca/dataset/fb1009b1-2254-450c-aaf3-99420f7dc10c1.jsonld,https://cioosatlantic.ca/,provider
https://catalogue.cioosatlantic.ca/dataset/0fb1bc5e-0eb6-4dba-b494-0b80845b2030,https://gleaner.io/xid/genid/cggj3qbk59mc73f1ma9g,publisher
https://catalogue.cioosatlantic.ca/dataset/0fb1bc5e-0eb6-4dba-b494-0b80845b2030,https://gleaner.io/xid/genid/cggj3qbk59mc73f1ma8g,creator
https://catalogue.cioosatlantic.ca/dataset/0fb1bc5e-0eb6-4dba-b494-0b80845b2030,https://gleaner.io/xid/genid/cggj3qbk59mc73f1ma90,creator
https://catalogue.cioosatlantic.ca/dataset/0fb1bc5e-0eb6-4dba-b494-0b80845b2030,https://gleaner.io/xid/genid/cggj3qbk59mc73f1ma70,creator
https://catalogue.cioos.ca/dataset/498c7e40-d5ba-4815-9dee-4a50ca3b1821,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/498c7e40-d5ba-4815-9dee-4a50ca3b1821,https://gleaner.io/xid/genid/cggj48jk59mc73f1ojag,creator
https://iys.hakai.org/dataset/ca-cioos_b5dc5684-eb31-46eb-8c82-50f55c577e75,https://gleaner.io/xid/genid/cggj47rk59mc73f1odvg,publisher
https://iys.hakai.org/dataset/ca-cioos_b5dc5684-eb31-46eb-8c82-50f55c577e75,https://gleaner.io/xid/genid/cggj47rk59mc73f1ods0,creator
https://iys.hakai.org/dataset/ca-cioos_b5dc5684-eb31-46eb-8c82-50f55c577e75,https://gleaner.io/xid/genid/cggj47rk59mc73f1odug,creator
https://iys.hakai.org/dataset/ca-cioos_b5dc5684-eb31-46eb-8c82-50f55c577e75,https://gleaner.io/xid/genid/cggj47rk59mc73f1odv0,creator
https://catalogue.cioos.ca/dataset/60cc9250-cc05-49c1-9eff-14fcf5f3ad52.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/60cc9250-cc05-49c1-9eff-14fcf5f3ad52.jsonld,https://gleaner.io/xid/genid/cggj3qjk59mc73f1mbpg,creator
https://catalogue.cioos.ca/dataset/60cc9250-cc05-49c1-9eff-14fcf5f3ad52.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/e03aeeb4-d492-439c-bba6-11b189db059f.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/e03aeeb4-d492-439c-bba6-11b189db059f.jsonld,https://gleaner.io/xid/genid/cggj2tjk59mc73f1hq7g,creator
https://catalogue.cioos.ca/dataset/e03aeeb4-d492-439c-bba6-11b189db059f.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_7ee02ed7-c2dc-4ba0-ab8b-54be615280da.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_7ee02ed7-c2dc-4ba0-ab8b-54be615280da.jsonld,https://gleaner.io/xid/genid/cggj43rk59mc73f1nosg,creator
https://catalogue.cioos.ca/dataset/ca-cioos_7ee02ed7-c2dc-4ba0-ab8b-54be615280da.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/d67c1a6a-e5ca-454f-b72b-95f0d8d4a1a2.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/d67c1a6a-e5ca-454f-b72b-95f0d8d4a1a2.jsonld,https://gleaner.io/xid/genid/cggj4bjk59mc73f1p070,creator
https://catalogue.cioos.ca/dataset/d67c1a6a-e5ca-454f-b72b-95f0d8d4a1a2.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/98b3c916-40e8-4f5b-846b-212ef92a3249.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/98b3c916-40e8-4f5b-846b-212ef92a3249.jsonld,https://gleaner.io/xid/genid/cggj35bk59mc73f1j16g,creator
https://catalogue.cioos.ca/dataset/98b3c916-40e8-4f5b-846b-212ef92a3249.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/31f4eeda-d168-4cba-86a6-2d5e7c8c9736,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/31f4eeda-d168-4cba-86a6-2d5e7c8c9736,https://gleaner.io/xid/genid/cggj3sjk59mc73f1mkc0,creator
https://catalogue.cioos.ca/dataset/7bc61b0d-3b81-4151-8f92-57eae97549e4.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/7bc61b0d-3b81-4151-8f92-57eae97549e4.jsonld,https://gleaner.io/xid/genid/cggj4irk59mc73f1q5qg,creator
https://catalogue.cioos.ca/dataset/7bc61b0d-3b81-4151-8f92-57eae97549e4.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/553098f2-7bd8-4039-9721-e005835f1020.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/553098f2-7bd8-4039-9721-e005835f1020.jsonld,https://gleaner.io/xid/genid/cggj493k59mc73f1olag,creator
https://catalogue.cioos.ca/dataset/553098f2-7bd8-4039-9721-e005835f1020.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/0c789db6-ae46-4899-9d7e-eb151bf49fdd1.jsonld,https://gleaner.io/xid/genid/cggj2trk59mc73f1hrag,publisher
https://catalogue.cioos.ca/dataset/0c789db6-ae46-4899-9d7e-eb151bf49fdd1.jsonld,https://gleaner.io/xid/genid/cggj2trk59mc73f1hrd0,creator
https://catalogue.cioos.ca/dataset/0c789db6-ae46-4899-9d7e-eb151bf49fdd1.jsonld,https://gleaner.io/xid/genid/cggj2trk59mc73f1hrdg,creator
https://catalogue.cioos.ca/dataset/0c789db6-ae46-4899-9d7e-eb151bf49fdd1.jsonld,https://gleaner.io/xid/genid/cggj2trk59mc73f1hre0,creator
https://catalogue.cioos.ca/dataset/0c789db6-ae46-4899-9d7e-eb151bf49fdd1.jsonld,https://cioosatlantic.ca/,provider
https://catalogue.cioos.ca/dataset/ca-cioos_a0263680-f0d5-46d5-85ea-483fa58c74b6.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_a0263680-f0d5-46d5-85ea-483fa58c74b6.jsonld,https://gleaner.io/xid/genid/cggj3a3k59mc73f1jo3g,creator
https://catalogue.cioos.ca/dataset/ca-cioos_a0263680-f0d5-46d5-85ea-483fa58c74b6.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/2d2d2e0b-6e19-4d05-8c26-4c7b3ae877f8.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/2d2d2e0b-6e19-4d05-8c26-4c7b3ae877f8.jsonld,https://gleaner.io/xid/genid/cggj42bk59mc73f1ngbg,creator
https://catalogue.cioos.ca/dataset/2d2d2e0b-6e19-4d05-8c26-4c7b3ae877f8.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/bdd0adbc-c400-4f52-a666-5832c143f4d6.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/bdd0adbc-c400-4f52-a666-5832c143f4d6.jsonld,https://gleaner.io/xid/genid/cggj38jk59mc73f1jgdg,creator
https://catalogue.cioos.ca/dataset/bdd0adbc-c400-4f52-a666-5832c143f4d6.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/c3958472-9a5f-4966-b012-ba2571b8a731.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/c3958472-9a5f-4966-b012-ba2571b8a731.jsonld,https://gleaner.io/xid/genid/cggj42bk59mc73f1nfgg,creator
https://catalogue.cioos.ca/dataset/c3958472-9a5f-4966-b012-ba2571b8a731.jsonld,https://cioospacific.ca,provider
https://catalogue.ogsl.ca/dataset/ca-cioos_ad654825-f288-4a00-b46c-43bbf10cdd04,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.ogsl.ca/dataset/ca-cioos_ad654825-f288-4a00-b46c-43bbf10cdd04,https://gleaner.io/xid/genid/cggj2tjk59mc73f1hqo0,creator
https://catalogue.ogsl.ca/dataset/ca-cioos_ad654825-f288-4a00-b46c-43bbf10cdd04,https://gleaner.io/xid/genid/cggj2tjk59mc73f1hqng,creator
https://catalogue.cioos.ca/dataset/18789b9f-0e87-481e-ab33-94947cbd85b8.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/18789b9f-0e87-481e-ab33-94947cbd85b8.jsonld,https://gleaner.io/xid/genid/cggj33bk59mc73f1im0g,creator
https://catalogue.cioos.ca/dataset/18789b9f-0e87-481e-ab33-94947cbd85b8.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/1e00d0a1-2697-4912-a03d-4438b3c0fbda.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/1e00d0a1-2697-4912-a03d-4438b3c0fbda.jsonld,https://gleaner.io/xid/genid/cggj2tjk59mc73f1hr10,creator
https://catalogue.cioos.ca/dataset/1e00d0a1-2697-4912-a03d-4438b3c0fbda.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/635b0059-32fe-48d9-bdad-19a6874d91f4,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/635b0059-32fe-48d9-bdad-19a6874d91f4,https://gleaner.io/xid/genid/cggj3obk59mc73f1m190,creator
https://catalogue.cioos.ca/dataset/f66dc582-6908-441e-887c-381a7a1c6d4e.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/f66dc582-6908-441e-887c-381a7a1c6d4e.jsonld,https://gleaner.io/xid/genid/cggj2o3k59mc73f1h230,creator
https://catalogue.cioos.ca/dataset/f66dc582-6908-441e-887c-381a7a1c6d4e.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/986ce776-e6d7-484d-9b7c-3449a73686491.jsonld,https://gleaner.io/xid/genid/cggj4erk59mc73f1phvg,publisher
https://catalogue.cioos.ca/dataset/986ce776-e6d7-484d-9b7c-3449a73686491.jsonld,https://gleaner.io/xid/genid/cggj4erk59mc73f1phv0,creator
https://catalogue.cioos.ca/dataset/986ce776-e6d7-484d-9b7c-3449a73686491.jsonld,https://gleaner.io/xid/genid/cggj4erk59mc73f1phug,creator
https://catalogue.cioos.ca/dataset/986ce776-e6d7-484d-9b7c-3449a73686491.jsonld,https://gleaner.io/xid/genid/cggj4erk59mc73f1phu0,creator
https://catalogue.cioos.ca/dataset/986ce776-e6d7-484d-9b7c-3449a73686491.jsonld,https://cioosatlantic.ca/,provider
https://catalogue.cioos.ca/dataset/3ad5fb0c-06e8-4a27-a9b0-7c4860c45f19.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/3ad5fb0c-06e8-4a27-a9b0-7c4860c45f19.jsonld,https://gleaner.io/xid/genid/cggj47bk59mc73f1ob80,creator
https://catalogue.cioos.ca/dataset/3ad5fb0c-06e8-4a27-a9b0-7c4860c45f19.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/777530f0-adaf-4ddb-86bb-6f1269dcb259.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/777530f0-adaf-4ddb-86bb-6f1269dcb259.jsonld,https://gleaner.io/xid/genid/cggj3sbk59mc73f1mk0g,creator
https://catalogue.cioos.ca/dataset/777530f0-adaf-4ddb-86bb-6f1269dcb259.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/9e57d03f-972b-4081-98ac-f516c384ae95.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/9e57d03f-972b-4081-98ac-f516c384ae95.jsonld,https://gleaner.io/xid/genid/cggj2s3k59mc73f1hkb0,creator
https://catalogue.cioos.ca/dataset/9e57d03f-972b-4081-98ac-f516c384ae95.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/fd658b04-a79b-4460-a650-8464d60831da.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/fd658b04-a79b-4460-a650-8464d60831da.jsonld,https://gleaner.io/xid/genid/cggj3ujk59mc73f1muog,creator
https://catalogue.cioos.ca/dataset/fd658b04-a79b-4460-a650-8464d60831da.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/9fd100c3-1ab1-4a35-b81a-cc846d6e5203.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/9fd100c3-1ab1-4a35-b81a-cc846d6e5203.jsonld,https://gleaner.io/xid/genid/cggj45bk59mc73f1o17g,creator
https://catalogue.cioos.ca/dataset/9fd100c3-1ab1-4a35-b81a-cc846d6e5203.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/dffad194-b17e-402a-a494-79a502f879e5.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/dffad194-b17e-402a-a494-79a502f879e5.jsonld,https://gleaner.io/xid/genid/cggj2pjk59mc73f1h8e0,creator
https://catalogue.cioos.ca/dataset/dffad194-b17e-402a-a494-79a502f879e5.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/1229855f-dbb1-461b-a13f-c729d0cceedd.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/1229855f-dbb1-461b-a13f-c729d0cceedd.jsonld,https://gleaner.io/xid/genid/cggj3prk59mc73f1m88g,creator
https://catalogue.cioos.ca/dataset/1229855f-dbb1-461b-a13f-c729d0cceedd.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/dd00b43a-b4f0-457f-b070-26bec0590307.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/dd00b43a-b4f0-457f-b070-26bec0590307.jsonld,https://gleaner.io/xid/genid/cggj3ajk59mc73f1jqog,creator
https://catalogue.cioos.ca/dataset/dd00b43a-b4f0-457f-b070-26bec0590307.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/ca-cioos_f1521dd5-d3a6-49cc-912f-b2b50cc0d41b1.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/ca-cioos_f1521dd5-d3a6-49cc-912f-b2b50cc0d41b1.jsonld,https://gleaner.io/xid/genid/cggj37jk59mc73f1jcc0,creator
https://catalogue.cioos.ca/dataset/ca-cioos_f1521dd5-d3a6-49cc-912f-b2b50cc0d41b1.jsonld,https://ogsl.ca,provider
https://catalogue.cioos.ca/dataset/dd494e64-b756-40c0-8750-21a2a9d78ec7.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/dd494e64-b756-40c0-8750-21a2a9d78ec7.jsonld,https://gleaner.io/xid/genid/cggj4i3k59mc73f1q1pg,creator
https://catalogue.cioos.ca/dataset/dd494e64-b756-40c0-8750-21a2a9d78ec7.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/1a99e445-411f-4792-a7b7-c0e6746c61b7.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/1a99e445-411f-4792-a7b7-c0e6746c61b7.jsonld,https://gleaner.io/xid/genid/cggj3d3k59mc73f1k94g,creator
https://catalogue.cioos.ca/dataset/1a99e445-411f-4792-a7b7-c0e6746c61b7.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/39cf47ed-d523-436f-b319-268ba9d35e7f.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/39cf47ed-d523-436f-b319-268ba9d35e7f.jsonld,https://gleaner.io/xid/genid/cggj2sbk59mc73f1hl1g,creator
https://catalogue.cioos.ca/dataset/39cf47ed-d523-436f-b319-268ba9d35e7f.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/8f06dd53-491b-4c8a-b4c9-5d91e748a8d1.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/8f06dd53-491b-4c8a-b4c9-5d91e748a8d1.jsonld,https://gleaner.io/xid/genid/cggj32jk59mc73f1ii90,creator
https://catalogue.cioos.ca/dataset/8f06dd53-491b-4c8a-b4c9-5d91e748a8d1.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/322846d4-7a13-4d46-bd0a-960ba3739415.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/322846d4-7a13-4d46-bd0a-960ba3739415.jsonld,https://gleaner.io/xid/genid/cggj3urk59mc73f1mvi0,creator
https://catalogue.cioos.ca/dataset/322846d4-7a13-4d46-bd0a-960ba3739415.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/823061a1-973c-407e-8ebc-b73a2b8ce78e.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/823061a1-973c-407e-8ebc-b73a2b8ce78e.jsonld,https://gleaner.io/xid/genid/cggj38rk59mc73f1jhd0,creator
https://catalogue.cioos.ca/dataset/823061a1-973c-407e-8ebc-b73a2b8ce78e.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/4b3f2355-7760-46da-9f3e-17cffbd12650.jsonld,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,publisher
https://catalogue.cioos.ca/dataset/4b3f2355-7760-46da-9f3e-17cffbd12650.jsonld,https://gleaner.io/xid/genid/cggj3ebk59mc73f1kfog,creator
https://catalogue.cioos.ca/dataset/4b3f2355-7760-46da-9f3e-17cffbd12650.jsonld,https://cioospacific.ca,provider
https://catalogue.cioos.ca/dataset/99c0da4e-4707-4adb-a472-8cae79a35993,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/99c0da4e-4707-4adb-a472-8cae79a35993,https://gleaner.io/xid/genid/cggj4grk59mc73f1ps20,creator
https://catalogue.cioos.ca/dataset/dcdff830-cfb0-4137-bf95-21f262738ab3.jsonld,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/dcdff830-cfb0-4137-bf95-21f262738ab3.jsonld,https://gleaner.io/xid/genid/cggj2rbk59mc73f1hfvg,creator
https://catalogue.cioos.ca/dataset/dcdff830-cfb0-4137-bf95-21f262738ab3.jsonld,https://ogsl.ca,provider
https://catalogue.cioosatlantic.ca/dataset/ca-cioos_72c91e45-2578-304b-9794-98a65642e24d,https://catalogue.cioos.ca/organization/c1eca542-1caf-4604-a2d5-708682e08793,publisher
https://catalogue.cioosatlantic.ca/dataset/ca-cioos_72c91e45-2578-304b-9794-98a65642e24d,https://gleaner.io/xid/genid/cggj3mbk59mc73f1llt0,creator
https://catalogue.cioos.ca/dataset/dd7e0f82-e0ed-457f-8823-75776a00a215,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,publisher
https://catalogue.cioos.ca/dataset/dd7e0f82-e0ed-457f-8823-75776a00a215,https://gleaner.io/xid/genid/cggj30jk59mc73f1iajg,creator
https://iys.hakai.org/dataset/ca-cioos_2f9c1e93-0e66-45aa-8178-2299e32e837a,https://gleaner.io/xid/genid/cggj4ejk59mc73f1pgv0,publisher
